date,city,counts
2021-12-03,Paris-2,4
2021-12-04,Paris-2,4
2021-12-05,Paris-2,2
2021-12-06,Paris-2,3
2021-12-07,Paris-2,3
2021-12-08,Paris-2,5
2021-12-09,Paris-2,2
2021-12-10,Paris-2,6
2021-12-11,Paris-2,5
2021-12-12,Paris-2,2
2021-12-13,Paris-2,3
2021-12-14,Paris-2,9
2021-12-15,Paris-2,5
2021-12-16,Paris-2,3
2021-12-17,Paris-2,7
2021-12-18,Paris-2,4
2021-12-19,Paris-2,3
2021-12-20,Paris-2,5
2021-12-21,Paris-2,6
2021-12-22,Paris-2,4
2021-12-23,Paris-2,3
2021-12-24,Paris-2,5
2021-12-25,Paris-2,1
2021-12-26,Paris-2,3
2021-12-27,Paris-2,2
2021-12-28,Paris-2,1
2021-12-29,Paris-2,6
2021-12-30,Paris-2,5
2021-12-31,Paris-2,11
2022-01-01,Paris-2,1
2022-01-02,Paris-2,4
2022-01-03,Paris-2,3
2022-01-04,Paris-2,4
2022-01-05,Paris-2,1
2022-01-06,Paris-2,4
2022-01-07,Paris-2,9
2022-01-08,Paris-2,1
2022-01-09,Paris-2,4
2022-01-10,Paris-2,4
2022-01-11,Paris-2,2
2022-01-12,Paris-2,2
2022-01-13,Paris-2,2
2022-01-14,Paris-2,4
2022-01-15,Paris-2,5
2022-01-16,Paris-2,2
2022-01-17,Paris-2,5
2022-01-18,Paris-2,4
2022-01-19,Paris-2,2
2022-01-20,Paris-2,2
2022-01-21,Paris-2,4
2022-01-22,Paris-2,2
2022-01-23,Paris-2,5
2022-01-24,Paris-2,4
2022-01-25,Paris-2,2
2022-01-26,Paris-2,3
2022-01-27,Paris-2,8
2022-01-28,Paris-2,5
2022-01-29,Paris-2,5
2022-01-30,Paris-2,3
2022-01-31,Paris-2,5
2022-02-01,Paris-2,2
2022-02-02,Paris-2,7
2022-02-03,Paris-2,5
2022-02-04,Paris-2,6
2022-02-05,Paris-2,2
2022-02-06,Paris-2,3
2022-02-07,Paris-2,2
2022-02-08,Paris-2,11
2022-02-10,Paris-2,9
2022-02-11,Paris-2,16
2022-02-12,Paris-2,41
2022-02-13,Paris-2,8
2022-02-14,Paris-2,2
2022-02-15,Paris-2,6
2022-02-16,Paris-2,5
2022-02-17,Paris-2,6
2022-02-18,Paris-2,3
2022-02-19,Paris-2,2
2022-02-20,Paris-2,4
2022-02-21,Paris-2,2
2022-02-22,Paris-2,3
2022-02-23,Paris-2,3
2022-02-24,Paris-2,2
2022-02-26,Paris-2,1
2022-02-28,Paris-2,1
2022-03-01,Paris-2,3
2022-03-02,Paris-2,3
2022-03-03,Paris-2,7
2022-03-04,Paris-2,3
2022-03-05,Paris-2,2
2022-03-06,Paris-2,2
2022-03-07,Paris-2,3
2022-03-08,Paris-2,4
2022-03-09,Paris-2,3
2022-03-10,Paris-2,5
2022-03-11,Paris-2,4
2022-03-12,Paris-2,3
2022-03-13,Paris-2,2
2022-03-14,Paris-2,3
2022-03-15,Paris-2,5
2022-03-16,Paris-2,1
2022-03-17,Paris-2,5
2022-03-18,Paris-2,3
2022-03-19,Paris-2,2
2022-03-20,Paris-2,2
2022-03-21,Paris-2,2
2022-03-22,Paris-2,3
2022-03-23,Paris-2,2
2022-03-24,Paris-2,7
2022-03-25,Paris-2,5
2022-03-26,Paris-2,3
2022-03-27,Paris-2,2
2022-03-28,Paris-2,2
2022-03-29,Paris-2,3
2022-03-30,Paris-2,4
2022-03-31,Paris-2,4
2022-04-01,Paris-2,3
2022-04-02,Paris-2,4
2022-04-03,Paris-2,2
2022-04-04,Paris-2,5
2022-04-05,Paris-2,1
2022-04-06,Paris-2,2
2022-04-07,Paris-2,4
2022-04-08,Paris-2,2
2022-04-09,Paris-2,2
2022-04-10,Paris-2,2
2022-04-11,Paris-2,2
2022-04-12,Paris-2,1
2022-04-13,Paris-2,2
2022-04-14,Paris-2,1
2022-04-15,Paris-2,2
2022-04-16,Paris-2,6
2022-04-17,Paris-2,1
2022-04-18,Paris-2,1
2022-04-19,Paris-2,2
2022-04-20,Paris-2,3
2022-04-21,Paris-2,4
2022-04-22,Paris-2,2
2022-04-23,Paris-2,3
2022-04-24,Paris-2,1
2022-04-25,Paris-2,1
2022-04-26,Paris-2,5
2022-04-27,Paris-2,2
2022-04-28,Paris-2,5
2022-04-29,Paris-2,4
2022-04-30,Paris-2,1
2022-05-01,Paris-2,5
2022-05-02,Paris-2,3
2022-05-03,Paris-2,3
2022-05-04,Paris-2,3
2022-05-05,Paris-2,7
2022-05-06,Paris-2,6
2022-05-07,Paris-2,4
2022-05-08,Paris-2,4
2022-05-09,Paris-2,4
2022-05-10,Paris-2,3
2022-05-11,Paris-2,5
2022-05-12,Paris-2,7
2022-05-13,Paris-2,10
2022-05-14,Paris-2,4
2022-05-15,Paris-2,5
2022-05-16,Paris-2,2
2022-05-17,Paris-2,8
2022-05-18,Paris-2,5
2022-05-19,Paris-2,6
2022-05-20,Paris-2,9
2022-05-21,Paris-2,12
2022-05-22,Paris-2,7
2022-05-23,Paris-2,4
2022-05-24,Paris-2,7
2022-05-25,Paris-2,4
2022-05-26,Paris-2,5
2022-05-27,Paris-2,11
2022-05-28,Paris-2,27
2022-05-29,Paris-2,3
2022-05-30,Paris-2,4
2022-05-31,Paris-2,1
2022-06-01,Paris-2,4
2022-06-02,Paris-2,4
2022-06-03,Paris-2,12
2022-06-04,Paris-2,6
2022-06-05,Paris-2,2
2022-06-06,Paris-2,3
2022-06-07,Paris-2,6
2022-06-08,Paris-2,6
2022-06-09,Paris-2,5
2022-06-10,Paris-2,5
2022-06-11,Paris-2,2
2022-06-12,Paris-2,3
2022-06-13,Paris-2,11
2022-06-14,Paris-2,4
2022-06-15,Paris-2,5
2022-06-16,Paris-2,4
2022-06-17,Paris-2,10
2022-06-18,Paris-2,10
2022-06-19,Paris-2,4
2022-06-20,Paris-2,5
2022-06-21,Paris-2,11
2022-06-22,Paris-2,5
2022-06-23,Paris-2,3
2022-06-24,Paris-2,13
2022-06-25,Paris-2,2
2022-06-26,Paris-2,8
2022-06-27,Paris-2,3
2022-06-28,Paris-2,6
2022-06-29,Paris-2,4
2022-06-30,Paris-2,4
2022-07-01,Paris-2,2
2022-07-02,Paris-2,4
2022-07-03,Paris-2,3
2022-07-04,Paris-2,4
2022-07-05,Paris-2,6
2022-07-06,Paris-2,4
2022-07-07,Paris-2,6
2022-07-08,Paris-2,8
2022-07-09,Paris-2,3
2022-07-10,Paris-2,3
2022-07-11,Paris-2,3
2022-07-12,Paris-2,7
2022-07-13,Paris-2,9
2022-07-14,Paris-2,7
2022-07-15,Paris-2,4
2022-07-16,Paris-2,4
2022-07-17,Paris-2,7
2022-07-18,Paris-2,4
2022-07-19,Paris-2,7
2022-07-20,Paris-2,4
2022-07-21,Paris-2,4
2022-07-22,Paris-2,3
2022-07-23,Paris-2,4
2022-07-24,Paris-2,7
2022-07-25,Paris-2,7
2022-07-26,Paris-2,2
2022-07-27,Paris-2,4
2022-07-28,Paris-2,3
2022-07-29,Paris-2,4
2022-07-30,Paris-2,2
2022-07-31,Paris-2,1
2022-08-01,Paris-2,2
2022-08-02,Paris-2,5
2022-08-03,Paris-2,3
2022-08-04,Paris-2,2
2022-08-05,Paris-2,1
2022-08-06,Paris-2,1
2022-08-07,Paris-2,3
2022-08-08,Paris-2,4
2022-08-09,Paris-2,3
2022-08-10,Paris-2,5
2022-08-11,Paris-2,5
2022-08-12,Paris-2,7
2022-08-13,Paris-2,4
2022-08-14,Paris-2,1
2022-08-15,Paris-2,3
2022-08-16,Paris-2,5
2022-08-17,Paris-2,3
2022-08-18,Paris-2,6
2022-08-19,Paris-2,1
2022-08-20,Paris-2,1
2022-08-21,Paris-2,4
2022-08-22,Paris-2,4
2022-08-23,Paris-2,6
2022-08-24,Paris-2,6
2022-08-25,Paris-2,5
2022-08-26,Paris-2,8
2022-08-27,Paris-2,2
2022-08-28,Paris-2,2
2022-08-29,Paris-2,3
2022-08-30,Paris-2,3
2022-08-31,Paris-2,1
2022-09-01,Paris-2,3
2022-09-02,Paris-2,4
2022-09-03,Paris-2,3
2022-09-04,Paris-2,2
2022-09-05,Paris-2,4
2022-09-06,Paris-2,4
2022-09-07,Paris-2,4
2022-09-08,Paris-2,2
2022-09-10,Paris-2,4
2022-09-11,Paris-2,4
2022-09-12,Paris-2,3
2022-09-13,Paris-2,3
2022-09-14,Paris-2,2
2022-09-15,Paris-2,1
2022-09-16,Paris-2,5
2022-09-17,Paris-2,3
2022-09-18,Paris-2,5
2022-09-19,Paris-2,1
2022-09-20,Paris-2,1
2022-09-21,Paris-2,4
2022-09-22,Paris-2,3
2022-09-23,Paris-2,5
2022-09-24,Paris-2,4
2022-09-25,Paris-2,7
2022-09-26,Paris-2,2
2022-09-27,Paris-2,6
2022-09-28,Paris-2,2
2022-09-29,Paris-2,2
2022-09-30,Paris-2,1
2022-10-01,Paris-2,2
2022-10-02,Paris-2,2
2022-10-03,Paris-2,3
2022-10-04,Paris-2,2
2022-10-05,Paris-2,4
2022-10-06,Paris-2,1
2022-10-07,Paris-2,8
2022-10-08,Paris-2,4
2022-10-09,Paris-2,1
2022-10-11,Paris-2,2
2022-10-12,Paris-2,2
2022-10-13,Paris-2,5
2022-10-14,Paris-2,1
2022-10-15,Paris-2,1
2022-10-16,Paris-2,2
2022-10-17,Paris-1,1
2022-10-17,Paris-2,2
2022-10-18,Paris-1,1
2022-10-18,Paris-2,3
2022-10-19,Paris-2,1
2022-10-20,Paris-1,1
2022-10-20,Paris-2,2
2022-10-22,Paris-2,3
2022-10-23,Paris-1,1
2022-10-23,Paris-2,1
2022-10-24,Paris-2,4
2022-10-25,Paris-1,1
2022-10-25,Paris-2,1
2022-10-26,Paris-2,2
2022-10-27,Paris-2,3
2022-10-28,Paris-1,1
2022-10-28,Paris-2,1
2022-10-29,Paris-2,2
2022-10-30,Paris-2,3
2022-10-31,Paris-2,6
2022-11-01,Paris-2,5
2022-11-02,Paris-1,2
2022-11-02,Paris-2,2
2022-11-03,Paris-1,2
2022-11-03,Paris-2,5
2022-11-04,Paris-2,5
2022-11-05,Paris-2,7
2022-11-06,Paris-2,2
2022-11-07,Paris-1,1
2022-11-07,Paris-2,4
2022-11-08,Paris-2,4
2022-11-09,Paris-1,3
2022-11-09,Paris-2,4
2022-11-10,Paris-2,5
2022-11-11,Paris-1,2
2022-11-11,Paris-2,2
2022-11-12,Paris-2,1
2022-11-13,Paris-2,4
2022-11-14,Paris-1,1
2022-11-14,Paris-2,4
2022-11-15,Paris-1,1
2022-11-15,Paris-2,4
2022-11-16,Paris-2,3
2022-11-17,Paris-2,3
2022-11-18,Paris-1,2
2022-11-18,Paris-2,1
2022-11-19,Paris-2,2
2022-11-20,Paris-2,5
2022-11-21,Paris-1,1
2022-11-21,Paris-2,2
2022-11-22,Paris-1,1
2022-11-22,Paris-2,3
2022-11-23,Paris-1,1
2022-11-23,Paris-2,3
2022-11-24,Paris-1,1
2022-11-24,Paris-2,6
2022-11-25,Paris-1,8
2022-11-25,Paris-2,5
2022-11-26,Paris-2,5
2022-11-27,Paris-2,2
2022-11-28,Paris-2,9
2022-11-29,Paris-2,3
2022-11-30,Paris-1,2
2022-11-30,Paris-2,3
2022-12-01,Paris-1,1
2022-12-01,Paris-2,4
2022-12-02,Paris-1,1
2022-12-02,Paris-2,3
2022-12-03,Paris-2,3
2022-12-04,Paris-2,2
2022-12-05,Paris-2,8
2022-12-06,Paris-2,2
2022-12-07,Paris-1,3
2022-12-07,Paris-2,4
2022-12-08,Paris-2,3
2022-12-09,Paris-1,1
2022-12-09,Paris-2,2
2022-12-10,Paris-1,1
2022-12-10,Paris-2,1
2022-12-11,Paris-2,4
2022-12-12,Paris-2,3
2022-12-13,Paris-1,2
2022-12-13,Paris-2,5
2022-12-14,Paris-1,2
2022-12-14,Paris-2,5
2022-12-15,Paris-1,1
2022-12-15,Paris-2,2
2022-12-16,Paris-1,1
2022-12-16,Paris-2,3
2022-12-17,Paris-2,2
2022-12-18,Paris-2,4
2022-12-19,Paris-1,1
2022-12-19,Paris-2,5
2022-12-20,Paris-2,2
2022-12-21,Paris-2,2
2022-12-22,Paris-1,2
2022-12-22,Paris-2,2
2022-12-23,Paris-1,2
2022-12-23,Paris-2,3
2022-12-24,Paris-1,1
2022-12-25,Paris-2,1
2022-12-26,Paris-2,4
2022-12-27,Paris-1,3
2022-12-27,Paris-2,3
2022-12-28,Paris-2,4
2022-12-29,Paris-1,1
2022-12-29,Paris-2,5
2022-12-30,Paris-2,8
2022-12-31,Paris-1,3
2022-12-31,Paris-2,8
2023-01-01,Paris-1,1
2023-01-01,Paris-2,4
2023-01-02,Paris-1,2
2023-01-02,Paris-2,2
2023-01-03,Paris-1,1
2023-01-03,Paris-2,3
2023-01-04,Paris-1,1
2023-01-04,Paris-2,1
2023-01-05,Paris-1,2
2023-01-05,Paris-2,2
2023-01-06,Paris-2,5
2023-01-07,Paris-1,1
2023-01-07,Paris-2,4
2023-01-08,Paris-2,2
2023-01-09,Paris-2,2
2023-01-10,Paris-1,2
2023-01-10,Paris-2,1
2023-01-11,Paris-1,1
2023-01-11,Paris-2,2
2023-01-12,Paris-1,1
2023-01-12,Paris-2,3
2023-01-13,Paris-1,1
2023-01-13,Paris-2,2
2023-01-14,Paris-1,2
2023-01-14,Paris-2,1
2023-01-15,Paris-2,1
2023-01-16,Paris-1,2
2023-01-16,Paris-2,5
2023-01-17,Paris-1,2
2023-01-17,Paris-2,2
2023-01-18,Paris-1,2
2023-01-18,Paris-2,4
2023-01-19,Paris-1,3
2023-01-19,Paris-2,2
2023-01-20,Paris-1,2
2023-01-20,Paris-2,2
2023-01-21,Paris-1,1
2023-01-21,Paris-2,1
2023-01-23,Paris-1,1
2023-01-23,Paris-2,6
2023-01-24,Paris-1,2
2023-01-24,Paris-2,3
2023-01-25,Paris-2,1
2023-01-26,Paris-1,4
2023-01-26,Paris-2,5
2023-01-27,Paris-2,3
2023-01-28,Paris-2,2
2023-01-29,Paris-2,3
2023-01-30,Paris-1,3
2023-01-30,Paris-2,3
2023-01-31,Paris-1,1
2023-01-31,Paris-2,6
2023-02-01,Paris-1,2
2023-02-01,Paris-2,2
2023-02-02,Paris-2,4
2023-02-03,Paris-1,3
2023-02-03,Paris-2,2
2023-02-04,Paris-2,2
2023-02-05,Paris-2,4
2023-02-06,Paris-1,3
2023-02-06,Paris-2,5
2023-02-07,Paris-1,1
2023-02-07,Paris-2,5
2023-02-08,Paris-1,2
2023-02-08,Paris-2,5
2023-02-09,Paris-1,1
2023-02-09,Paris-2,5
2023-02-10,Paris-1,3
2023-02-10,Paris-2,2
2023-02-11,Paris-1,3
2023-02-11,Paris-2,2
2023-02-12,Paris-2,5
2023-02-13,Paris-1,2
2023-02-13,Paris-2,3
2023-02-14,Paris-1,2
2023-02-14,Paris-2,17
2023-02-15,Paris-1,1
2023-02-15,Paris-2,3
2023-02-16,Paris-2,3
2023-02-17,Paris-1,1
2023-02-17,Paris-2,9
2023-02-18,Paris-1,1
2023-02-18,Paris-2,5
2023-02-19,Paris-2,3
2023-02-20,Paris-1,1
2023-02-21,Paris-1,1
2023-02-21,Paris-2,1
2023-02-22,Paris-1,4
2023-02-22,Paris-2,1
2023-02-23,Paris-1,1
2023-02-23,Paris-2,2
2023-02-24,Paris-1,1
2023-02-24,Paris-2,4
2023-02-25,Paris-2,6
2023-02-26,Paris-2,8
2023-02-27,Paris-1,2
2023-02-27,Paris-2,4
2023-02-28,Paris-1,1
2023-02-28,Paris-2,5
2023-03-01,Paris-2,2
2023-03-02,Paris-2,2
2023-03-03,Paris-1,2
2023-03-03,Paris-2,8
2023-03-04,Paris-2,4
2023-03-05,Paris-1,1
2023-03-05,Paris-2,2
2023-03-06,Paris-1,2
2023-03-06,Paris-2,3
2023-03-07,Paris-1,1
2023-03-07,Paris-2,2
2023-03-08,Paris-1,3
2023-03-08,Paris-2,5
2023-03-09,Paris-1,1
2023-03-09,Paris-2,4
2023-03-10,Paris-1,2
2023-03-10,Paris-2,8
2023-03-11,Paris-1,1
2023-03-11,Paris-2,7
2023-03-12,Paris-2,1
2023-03-13,Paris-1,2
2023-03-13,Paris-2,3
2023-03-14,Paris-1,2
2023-03-14,Paris-2,5
2023-03-15,Paris-1,1
2023-03-15,Paris-2,3
2023-03-16,Paris-1,1
2023-03-16,Paris-2,9
2023-03-17,Paris-2,4
2023-03-18,Paris-1,1
2023-03-18,Paris-2,7
2023-03-19,Paris-2,1
2023-03-20,Paris-2,4
2023-03-21,Paris-1,3
2023-03-21,Paris-2,6
2023-03-22,Paris-1,2
2023-03-22,Paris-2,4
2023-03-23,Paris-1,4
2023-03-23,Paris-2,6
2023-03-24,Paris-1,3
2023-03-24,Paris-2,10
2023-03-25,Paris-1,1
2023-03-25,Paris-2,4
2023-03-26,Paris-2,1
2023-03-27,Paris-1,2
2023-03-27,Paris-2,3
2023-03-28,Paris-1,2
2023-03-28,Paris-2,11
2023-03-29,Paris-2,4
2023-03-30,Paris-1,2
2023-03-30,Paris-2,5
2023-03-31,Paris-2,5
2023-04-01,Paris-1,1
2023-04-01,Paris-2,4
2023-04-02,Paris-2,6
2023-04-03,Paris-1,3
2023-04-03,Paris-2,1
2023-04-04,Paris-1,1
2023-04-04,Paris-2,3
2023-04-05,Paris-1,4
2023-04-05,Paris-2,14
2023-04-06,Paris-1,2
2023-04-06,Paris-2,14
2023-04-07,Paris-1,2
2023-04-07,Paris-2,4
2023-04-08,Paris-1,1
2023-04-08,Paris-2,3
2023-04-09,Paris-2,1
2023-04-10,Paris-2,1
2023-04-11,Paris-1,1
2023-04-11,Paris-2,3
2023-04-12,Paris-2,5
2023-04-13,Paris-2,6
2023-04-14,Paris-1,1
2023-04-14,Paris-2,3
2023-04-15,Paris-2,3
2023-04-16,Paris-2,3
2023-04-17,Paris-1,1
2023-04-17,Paris-2,1
2023-04-18,Paris-1,2
2023-04-18,Paris-2,5
2023-04-19,Paris-2,4
2023-04-20,Paris-2,7
2023-04-21,Paris-1,1
2023-04-21,Paris-2,1
2023-04-22,Paris-2,3
2023-04-23,Paris-2,2
2023-04-24,Paris-2,1
2023-04-25,Paris-2,7
2023-04-26,Paris-1,3
2023-04-26,Paris-2,5
2023-04-27,Paris-2,6
2023-04-28,Paris-2,5
2023-04-29,Paris-2,8
2023-04-30,Paris-2,2
2023-05-01,Paris-2,13
2023-05-02,Paris-2,7
2023-05-03,Paris-1,1
2023-05-03,Paris-2,4
2023-05-04,Paris-1,2
2023-05-04,Paris-2,5
2023-05-05,Paris-2,4
2023-05-06,Paris-2,6
2023-05-07,Paris-2,5
2023-05-08,Paris-1,1
2023-05-08,Paris-2,6
2023-05-09,Paris-1,1
2023-05-09,Paris-2,1
2023-05-10,Paris-1,1
2023-05-10,Paris-2,4
2023-05-11,Paris-1,1
2023-05-11,Paris-2,4
2023-05-12,Paris-2,3
2023-05-13,Paris-1,1
2023-05-13,Paris-2,4
2023-05-14,Paris-2,1
2023-05-15,Paris-1,2
2023-05-15,Paris-2,2
2023-05-16,Paris-1,6
2023-05-16,Paris-2,5
2023-05-17,Paris-1,5
2023-05-17,Paris-2,5
2023-05-18,Paris-1,1
2023-05-18,Paris-2,2
2023-05-19,Paris-1,2
2023-05-19,Paris-2,5
2023-05-20,Paris-1,1
2023-05-20,Paris-2,2
2023-05-21,Paris-2,1
2023-05-23,Paris-1,3
2023-05-23,Paris-2,2
2023-05-24,Paris-2,3
2023-05-25,Paris-2,7
2023-05-26,Paris-1,1
2023-05-26,Paris-2,4
2023-05-27,Paris-2,4
2023-05-28,Paris-2,3
2023-05-29,Paris-2,4
2023-05-30,Paris-1,2
2023-05-30,Paris-2,4
2023-05-31,Paris-2,1
2023-06-01,Paris-1,1
2023-06-01,Paris-2,2
2018-10-03,Berlin-1,11
2018-10-04,Berlin-1,1
2018-10-13,Berlin-1,13
2018-10-15,Berlin-1,1
2018-11-09,Berlin-1,8
2018-11-15,Berlin-1,5
2018-12-31,Berlin-1,18
2019-01-01,Berlin-1,4
2019-01-10,Berlin-1,8
2019-02-19,Berlin-1,18
2019-02-20,Berlin-1,16
2019-02-21,Berlin-1,1
2019-04-29,Berlin-1,3
2019-04-30,Berlin-1,4
2019-05-01,Berlin-1,21
2019-05-02,Berlin-1,1
2019-05-19,Berlin-1,6
2019-05-23,Berlin-1,1
2019-05-25,Berlin-1,10
2019-06-03,Berlin-1,8
2019-06-09,Berlin-1,23
2019-06-10,Berlin-1,1
2019-06-11,Berlin-1,1
2019-06-12,Berlin-1,1
2019-06-14,Berlin-1,38
2019-07-21,Berlin-1,2
2019-07-27,Berlin-1,17
2019-08-24,Berlin-1,13
2019-09-06,Berlin-1,3
2019-09-07,Berlin-1,13
2019-09-08,Berlin-1,10
2019-09-12,Berlin-1,11
2019-09-13,Berlin-1,1
2019-09-20,Berlin-1,15
2019-09-21,Berlin-1,1
2019-09-22,Berlin-1,22
2019-09-23,Berlin-1,1
2019-10-03,Berlin-1,12
2019-10-07,Berlin-1,14
2019-10-08,Berlin-1,9
2019-10-09,Berlin-1,20
2019-10-10,Berlin-1,9
2019-10-11,Berlin-1,6
2019-10-12,Berlin-1,4
2019-10-13,Berlin-1,11
2019-10-14,Berlin-1,1
2019-10-22,Berlin-1,4
2019-10-24,Berlin-1,2
2019-10-30,Berlin-1,11
2019-11-02,Berlin-1,26
2019-11-03,Berlin-1,1
2019-11-04,Berlin-1,1
2019-11-07,Berlin-1,7
2019-11-08,Berlin-1,6
2019-11-09,Berlin-1,16
2019-11-11,Berlin-1,29
2019-11-29,Berlin-1,10
2019-12-28,Berlin-1,1
2019-12-30,Berlin-1,2
2019-12-31,Berlin-1,17
2020-01-01,Berlin-1,4
2020-01-02,Berlin-1,1
2020-01-17,Berlin-1,17
2020-01-19,Berlin-1,13
2020-01-21,Berlin-1,37
2020-01-22,Berlin-1,1
2020-01-31,Berlin-1,7
2020-02-01,Berlin-1,1
2020-02-27,Berlin-1,6
2020-03-01,Berlin-1,5
2020-03-13,Berlin-1,9
2020-03-14,Berlin-1,13
2020-03-15,Berlin-1,9
2020-03-16,Berlin-1,3
2020-03-17,Berlin-1,10
2020-03-18,Berlin-1,8
2020-03-19,Berlin-1,3
2020-03-20,Berlin-1,8
2020-03-21,Berlin-1,9
2020-03-22,Berlin-1,11
2020-03-23,Berlin-1,66
2020-03-24,Berlin-1,24
2020-03-25,Berlin-1,13
2020-03-26,Berlin-1,10
2020-03-27,Berlin-1,6
2020-03-28,Berlin-1,13
2020-03-29,Berlin-1,2
2020-03-30,Berlin-1,6
2020-03-31,Berlin-1,2
2020-04-01,Berlin-1,3
2020-04-02,Berlin-1,17
2020-04-03,Berlin-1,9
2020-04-04,Berlin-1,16
2020-04-05,Berlin-1,4
2020-04-06,Berlin-1,13
2020-04-07,Berlin-1,2
2020-04-08,Berlin-1,2
2020-04-09,Berlin-1,6
2020-04-10,Berlin-1,3
2020-04-11,Berlin-1,15
2020-04-12,Berlin-1,4
2020-04-13,Berlin-1,8
2020-04-14,Berlin-1,5
2020-04-15,Berlin-1,3
2020-04-16,Berlin-1,4
2020-04-17,Berlin-1,3
2020-04-18,Berlin-1,356
2020-04-19,Berlin-1,2
2020-04-20,Berlin-1,3
2020-04-21,Berlin-1,4
2020-04-22,Berlin-1,2
2020-04-23,Berlin-1,3
2020-04-24,Berlin-1,2
2020-04-25,Berlin-1,5
2020-04-26,Berlin-1,4
2020-04-27,Berlin-1,5
2020-04-28,Berlin-1,4
2020-04-29,Berlin-1,2
2020-04-30,Berlin-1,2
2020-05-01,Berlin-1,21
2020-05-02,Berlin-1,4
2020-05-03,Berlin-1,4
2020-05-04,Berlin-1,3
2020-05-05,Berlin-1,1
2020-05-06,Berlin-1,3
2020-05-08,Berlin-1,4
2020-05-09,Berlin-1,7
2020-05-10,Berlin-1,3
2020-05-11,Berlin-1,2
2020-05-12,Berlin-1,1
2020-05-15,Berlin-1,1
2020-05-16,Berlin-1,11
2020-05-17,Berlin-1,1
2020-05-21,Berlin-1,5
2020-05-23,Berlin-1,10
2020-05-30,Berlin-1,2
2020-05-31,Berlin-1,1
2020-06-02,Berlin-1,1
2020-06-06,Berlin-1,11
2020-06-07,Berlin-1,1
2020-06-12,Berlin-1,1
2020-06-14,Berlin-1,6
2020-06-23,Berlin-1,1
2020-06-27,Berlin-1,9
2020-07-04,Berlin-1,6
2020-07-20,Berlin-1,8
2020-08-01,Berlin-1,18
2020-08-02,Berlin-1,1
2020-08-04,Berlin-1,1
2020-08-07,Berlin-1,7
2020-08-29,Berlin-1,19
2020-08-30,Berlin-1,2
2020-08-31,Berlin-1,1
2020-09-30,Berlin-1,1
2020-10-03,Berlin-1,15
2020-10-04,Berlin-1,1
2020-10-05,Berlin-1,2
2020-10-06,Berlin-1,2
2020-10-08,Berlin-1,2
2020-10-09,Berlin-1,20
2020-10-10,Berlin-1,9
2020-10-13,Berlin-1,6
2020-10-21,Berlin-1,1
2020-10-22,Berlin-1,1
2020-10-24,Berlin-1,18
2020-10-25,Berlin-1,5
2020-10-26,Berlin-1,1
2020-10-29,Berlin-1,3
2020-10-31,Berlin-1,2
2020-11-03,Berlin-1,2
2020-11-09,Berlin-1,3
2020-11-11,Berlin-1,1
2020-11-13,Berlin-1,6
2020-11-14,Berlin-1,20
2020-11-16,Berlin-1,1
2020-11-18,Berlin-1,25
2020-11-19,Berlin-1,2
2020-11-22,Berlin-1,6
2020-11-23,Berlin-1,3
2020-11-28,Berlin-1,1
2020-12-09,Berlin-1,1
2020-12-09,Berlin-2,6
2020-12-10,Berlin-2,7
2020-12-11,Berlin-2,6
2020-12-12,Berlin-2,1
2020-12-13,Berlin-2,3
2020-12-14,Berlin-2,7
2020-12-15,Berlin-1,1
2020-12-15,Berlin-2,5
2020-12-16,Berlin-2,8
2020-12-17,Berlin-1,1
2020-12-17,Berlin-2,5
2020-12-18,Berlin-2,6
2020-12-19,Berlin-2,1
2020-12-21,Berlin-2,5
2020-12-22,Berlin-2,8
2020-12-23,Berlin-2,4
2020-12-26,Berlin-2,1
2020-12-27,Berlin-2,1
2020-12-28,Berlin-2,5
2020-12-29,Berlin-1,4
2020-12-29,Berlin-2,4
2020-12-30,Berlin-1,5
2020-12-30,Berlin-2,1
2020-12-31,Berlin-1,12
2020-12-31,Berlin-2,1
2021-01-01,Berlin-1,4
2021-01-01,Berlin-2,2
2021-01-02,Berlin-2,1
2021-01-04,Berlin-2,3
2021-01-05,Berlin-2,4
2021-01-06,Berlin-1,1
2021-01-06,Berlin-2,3
2021-01-07,Berlin-2,5
2021-01-08,Berlin-2,3
2021-01-10,Berlin-2,2
2021-01-11,Berlin-2,7
2021-01-12,Berlin-2,4
2021-01-13,Berlin-2,4
2021-01-14,Berlin-2,6
2021-01-15,Berlin-2,4
2021-01-16,Berlin-2,1
2021-01-18,Berlin-2,4
2021-01-19,Berlin-2,6
2021-01-20,Berlin-2,9
2021-01-21,Berlin-2,8
2021-01-22,Berlin-2,7
2021-01-23,Berlin-2,4
2021-01-24,Berlin-2,3
2021-01-25,Berlin-2,9
2021-01-26,Berlin-2,5
2021-01-27,Berlin-2,4
2021-01-28,Berlin-1,29
2021-01-28,Berlin-2,5
2021-01-29,Berlin-1,22
2021-01-29,Berlin-2,11
2021-01-30,Berlin-1,1
2021-01-30,Berlin-2,1
2021-01-31,Berlin-2,5
2021-02-01,Berlin-2,6
2021-02-02,Berlin-2,5
2021-02-03,Berlin-2,4
2021-02-04,Berlin-2,4
2021-02-05,Berlin-2,5
2021-02-06,Berlin-2,3
2021-02-08,Berlin-2,7
2021-02-09,Berlin-2,8
2021-02-10,Berlin-1,1
2021-02-10,Berlin-2,4
2021-02-11,Berlin-1,12
2021-02-11,Berlin-2,6
